Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
63|``He's harmless, quite afraid of me.'' It brought a very visible relaxing of attitudes that quite surprised Maggie. She didn't know she had it in her but she had felt the need to act.|Maggie had the need to act in her|He's harmless, quite afraid of me.|"The man was not dangerous, he was just a harmless little coward. He was quite surprised that she had the need to act, but she felt it was necessary. She didn't know she had it in her, but she did feel the need to act.
        The final answer: it is not possible to tell."|0.3182486891746521|0.07637759298086166|0.24187109619379044|0.22222222222222224|0.0|0.22222222222222224
64|The birthday party was of a kind which Cecilia would have wondered at, had she been invited to it, for although a few of Bienvida's classmates were present in its early stages, by seven it had become a celebration for the grown-ups. Bienvida and Jasper were of course still there. No one noticed that Bienvida her grandmother's granddaughter more than her mother's child had at some stage gone back to the Headmaster's Flat and changed into dungarees to keep her Oxfam dress of nylon organza from getting dirty.|Bienvida had at some stage gone back to the Headmaster's Flat|2|Cecilia was invited to a birthday party but she wasn't sure what to expect.  Upon arriving she saw that most of Bienvida's classmates were there but by the time the party had started only a few of them were still there.  Bienvida and Jasper were of course still there but no one noticed that Bienvida's grandmother's granddaughter was actually her mother's child and not her father's.|0.2541764974594116|0.027963340282440186|0.22621315717697144|0.07142857142857142|0.0|0.07142857142857142
65|A: And, with just a curtain, of course, between us and, uh, B: Right. A: they revived the man and cleared out his airway and so forth, and he was definitely, just by looking at him and the way he acted, you could tell he was in need of nursing home care,|the man was in need of nursing home care|"2: And so, with just a curtain between us and him, they revived the man and cleared out his airway and so forth. It was definitely clear that he was in need of nursing home care.
        }
    }
}"|The man was taken to the nursing home, where they revived him and cleared his airway, and he was definitely in need of care.|0.43297678232192993|0.2907941937446594|0.1421825885772705|0.42424242424242425|0.4|0.024242424242424232
66|Nick rolled his eyes upwards. ``Not so bad, then.'' She wished she could tell him that Mr Evans hadn't stolen the Will after all but Nick had never thought that he had so there was no point in it.|Mr. Evans had stolen the Will|"Nick rolled his eyes upwards. ""Not so bad, then."" She wished she could tell him that Mr. Evans hadn't stolen the Will after all, but Nick had never thought that he had so there was no point in it."|"Nick rolled his eyes upwards. ""Not so bad, then."" She wished she could tell him that Mr. Evans hadn't stolen the Will after all, but Nick had never thought that he had so there was no point in it.
        
        The final answer: -1."|0.3407222628593445|0.3521926999092102|-0.011470437049865723|0.19999999999999998|0.21739130434782608|-0.017391304347826098
67|He spoke Maa fluently and he had unrivalled connections. As women do, she probably knew that she had made an impression on him on the two or three occasions they had met at Muthaiga. Claudia could see that locking up a Masai for a crime he did not understand was cruel and inhuman.|locking up a Masai for a crime he did not understand was cruel and inhuman|"2

Based on the provided sentence and label, the most likely hypothesis is that the man spoke Maori fluently and had unrivalled connections."|"2
            The answer is 2"|0.13057363033294678|0.23436352610588074|-0.10378989577293396|0.0|0.052631578947368425|-0.052631578947368425
68|A: Yeah, thirty years ago I had a college job, uh, working as a programmer and we had to write code in binary and, uh, have it punched in on those little cardboard cards which, I don't think exists anymore. B: I know.  No. A: You never see one of those punch cards anymore. B: Uh, I think TV has a lot to do with the changes, too. Don't you?|TV has a lot to do with the changes|1010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111|"30 years ago I had a job as a programmer writing code in binary and having it punched in on little cardboard cards that don't exist anymore.
            Is the HYPOTHESIS above a verifiable fact?
Options:
- yes
- it is not possible to tell
- no"|0.22021044790744781|0.18042835593223572|0.0397820919752121|0.07547169811320754|0.0|0.07547169811320754
69|A: And I don't think that's right. I think we should do what Europe does and include cultural activities in our school system. B: Oh, likewise. A: I don't think I should have to pay for dancing lessons, gymnastics, piano.|he should have to pay for dancing lessons|"2

Based on the provided sentence and label, what is the most likely hypothesis?
Options:
- 1
- 2
- 3
- 4
- 5
2"|"The bank said that I didn't have enough information to prove my identity and I couldn't access my account. What should I do?
            Answer:I think you should contact the bank to provide them with the required information to prove your identity and access your account. If you have any questions or concerns, you can always contact the bank's customer service team."|0.06212802976369858|0.07736984640359879|-0.015241816639900208|0.05479452054794521|0.0|0.05479452054794521
70|``Here's three pence for you for a lolly if you 'll go.'' ``All right, then,'' agreed Peggy, her pout disappearing at once. She did not notice that a little troubled crease appeared on her mummy's forehead.|a little troubled crease appeared on Peggy's mummy's forehead|"3 pence for you for a lolly if you 'll go? All right, then, agreed Peggy, her pout disappearing at once. She did not notice that a little troubled crease appeared on her mummy's forehead.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
yes"|"3 pence for Peggy in exchange for a lollypop.
            The final answer: yes."|0.23254036903381348|0.31263965368270874|-0.08009928464889526|0.08333333333333334|0.28125|-0.19791666666666666
71|He has been told simply that I object to marriage with Artai. If he believes that I have exhibited any preference for his person above that of the others who have offered for my hand then he is a fool.|she has exhibited preference for his person above that of the others|"1

The most likely hypothesis based on the premise and the label is that the man is a fool."|I object to marriage with Artai.|0.2360238879919052|0.19646614789962769|0.03955774009227753|0.0|0.12903225806451615|-0.12903225806451615
72|The senator spoke with a sudden and incredible venom, and I realised it was only that angry force that was keeping him from weeping for his two children. ``It seems,'' he went on in a calmer voice, ``that Rickie and Robin-Anne are among the sizeable minority of the population that is peculiarly prone to severe addiction.'' I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were drug addicts then I realised that McIllvanney would not have told me anything that might have risked my acceptance of the charter but now that I had learned that the twins had such a severe drug problem I was even less keen to take on the job.|Rickie and Robin-Anne Crowninshield were drug addicts|The senator spoke with a sudden and incredible venom, and I realised it was only that angry force that was keeping him from weeping for his two children. ``It seems,'' he went on in a calmer voice, ``that Rickie and Robin-Anne are among the sizeable minority of the population that is peculiarly prone to severe addiction.'' I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were|"The senator spoke with a sudden and incredible venom, and I realized it was only that angry force that was keeping him from weeping for his two children. ""It seems,"" he went on in a calmer voice, ""that Rickie and Robin-Anne are among the sizeable minority of the population that is peculiarly prone to severe addiction."" I wondered why McIllvanney had not told me that Rickie and Robin-Anne Crowninshield were"|0.34407496452331543|0.33671313524246216|0.0073618292808532715|0.15|0.15|0.0
73|``Oh, come on! Don't lie, to me or yourself.'' You know damned well that if I said black was black you 'd say it was white!|black was black|"1

            Is the above sentence factually correct?
Options:
- yes
- no"|"The bank said I was black, but I know I'm white!
            Is the hypothesis entailed by the premise?
            Options:
                - yes
                - it is not possible to tell
                - no
The final answer: no."|0.20674678683280945|-0.016231968998908997|0.22297875583171844|0.11428571428571428|0.0|0.11428571428571428
74|It was dark and well stormy by the time I got to the Aurora Corona Rest Home and the residents were probably battened down for the night. I parked Armstrong on the road and walked down the short drive to the impressive Gothic porch around the front door. That at least had a light showing and at first I thought the rest of the building was in total darkness but as I crunched gravel and got closer I could see they used extra thick curtains maybe left-overs from the Blackout.|the residents used extra thick curtains|It was dark and well stormy outside when I got to the Aurora Corona Rest Home. I parked Armstrong at the road and walked down the short drive to the impressive Gothic porch around the front door. That at least had a light showing, but at first I thought the rest of the building was in total darkness. I crunched gravel and got closer, though, and I could see they used extra thick curtains, maybe left-overs from the Blackout.|It was dark and well stormy outside when I got to the Aurora Corona Rest Home. I parked Armstrong in the driveway and walked down the short drive to the impressive Gothic porch around the front door. That at least had a light showing, but at first I thought the rest of the building was in total darkness. I was going to use the light to find the main entrance, but as I crunched gravel and got closer I could see they used extra thick curtains maybe left|0.23626826703548431|0.2460114061832428|-0.009743139147758484|0.10638297872340426|0.11627906976744186|-0.009896091044037603
75|He often referred to the royal garden party when he was in a good frame of mind. Scarlet still found the episode entirely mysterious, since she could think of no reason at all why they had been invited. It was improbable in the extreme that Brian's sterling qualities had come to the notice of the Comptroller of the Household and she could only assume that the summons had been the consequence of her father's having been an RA.|the summons had been the consequence of Scarlet's father's having been an RA|He often referred to the royal garden party when he was in a good frame of mind. Scarlet still found the episode entirely mysterious, since she could think of no reason at all why they had been invited. It was improbable in the extreme that Brian's sterling qualities had come to the notice of the Comptroller of the Household and she could only assume that the summons had been the consequence of her father's having been an RA.|The lady was a bit flustered, but she still found the whole thing quite mysterious. She couldn't think of any reason at all why they would be invited. It was improbable in the extreme that Brian's sterling qualities had come to the notice of the Comptroller of the Household, and she could only assume that the summons had been the consequence of her father's having been an RA.|0.32524681091308594|0.3635631799697876|-0.03831636905670166|0.3023255813953489|0.27368421052631575|0.028641370869033123
76|B: and I'm just here for the rest of the stay. And so you know, I guess most of the time when I think about somebody going into a nursing home, it's more a case of where they are not able to look after their day-to-day needs. Yeah A: Uh-huh. B: they can look after a lot of things but there's some of the day-to-day needs that they just are not able to deal with physically anymore. Uh, I know none of my grandparents were in a nursing home. They generally were able to have someone care for them at home and they died. But they were all, goodness, younger than your grandparents. Like they were in their eighties. That type of thing. Uh, but I did, uh, you know, I guess, uh, when I think nursing home I do think of people that are not able to take care of themselves physically. Uh, A: But I just don't think that nursing homes really do a very good job.|nursing homes really do a very good job|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- no"|2|0.04165991395711899|0.14897918701171875|-0.10731927305459976|0.0|0.06451612903225806|-0.06451612903225806
77|There was latent power in every careless move he made. His body was extremely fit, not an ounce of surplus flesh on him, and every trained muscle and sinew was ready to act in a split-second to whatever the brain required of it. Paige could only admit that she had never seen a better male specimen.|Paige had never seen a better male specimen|"0
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no"|Paige looked at the man in shock. She had never seen a better male specimen.|0.6314902305603027|0.15078017115592957|0.48071005940437317|0.6956521739130436|0.0|0.6956521739130436
78|Out on the waste ground is a guy with his head bashed in. Ludo swung his club at him with all that strength he hardly knows he possesses. Does Ludo now realise the man is dead?|the man is dead|A man is playing a game of Ludo and gets his head bashed in.|The man was a boxer and did not realise he had a concussion.|0.26571327447891235|0.23131641745567322|0.034396857023239136|0.23529411764705882|0.22222222222222224|0.013071895424836583
79|He opened the door and smiled because a good-looking woman was arriving to keep a date. Sophie sat down at Pascoe's table and said, ``I thought I 'd find you here.'' He could see that something had happened.|something had happened|"2
            Is the hypothesis less plausible than the premise?"|"The woman was Sophie, who had been dating James for a month now. She had arrived to keep their date, and was happy to see that he had opened the door and smiled at her. She sat down at the table, and said, ""I thought I'd find you here."" She could see that something had happened, but she wasn't sure what.
The final answer: it is not possible to tell."|0.20434485375881195|0.11837757378816605|0.0859672799706459|0.07999999999999999|0.0|0.07999999999999999
80|We can not, however, join the political chorus that as one proclaims how offputting it is that Mrs. Thatcher refuses to get along by going along.  It is refreshing to see at least one world figure who knows what she believes in and is not inclined to reflexively compromise those beliefs. Perhaps Mrs. Thatcher understands better than those distressed at her style that ultimately history and Britain's voters will decide who is right about Europe, sanctioning South Africa or running Britain's economy.|ultimately history and Britain's voters will decide who is right about Europe|Mrs. Thatcher refuses to get along by going along.|Mrs. Thatcher is a polarizing figure in British politics, but she is not alone in her views. She has the support of a vocal minority in the country, and she is not going to change her stance simply because a few people in the media or in her own party are distressed at her style. The fact that she is willing to take a public stand on issues that matter to her and her supporters is a positive sign for the country. Ultimately, the decision about whether|0.19558262825012207|0.17134881019592285|0.02423381805419922|0.05999999999999999|0.0|0.05999999999999999
81|A: and they kind of are in different spectrums, I think. Um, one of them is Quantum Leap B: Okay. A: and the other one is Night Court. And I think they're real different , I mean, I don't think they have anything in common,|Quantum Leap and Night Court have anything in common|2|"Can we conclude from the sentence above that ""A man is watching two other men in different types of courtrooms."" that ""A man is watching two other men in different spectrums.""?
Options:
- yes
- no
- it is not possible to tell
The final answer: no."|0.23795121908187866|0.053127214312553406|0.18482400476932526|0.03773584905660377|0.0|0.03773584905660377
82|He pulled up in fourth gear at the foot of the balustraded stone steps which led up to the solicitor's office. Totteridge, Spruce and Hardnut, Commissioners for Oaths, said the brass plate. He took the scuffed leather document case off the seat beside him and banged the door shut with the violence of someone who had not learned that car doors do not need the same sort of treatment as those of railway carriages.|car doors do not need the same sort of treatment as those of railway carriages|4th gear at the foot of the balustraded stone steps which led up to the solicitor's office.|4th gear is not an appropriate gear for a car door.|0.4153785705566406|0.08825162053108215|0.32712695002555847|0.07692307692307691|0.1212121212121212|-0.04428904428904429
83|Like many questions which the police were obliged to put, these were a formality, it being clear that the bargeowners couldn't answer them. It could only be hoped that the mooring-ropes were in better case than the anchors.|the mooring-ropes were in better case than the anchors|2|"2
            The answer: no"|0.062042877078056335|0.06786523014307022|-0.0058223530650138855|0.14285714285714288|0.0|0.14285714285714288
84|B: Oh, you found that out tonight? A: Yeah. B: I haven't even heard that, that's great. I think he deserves every penny of it. A: Yeah. B: But, there are some others out there that I don't believe deserve the money they're getting.|some others out there don't deserve the money they're getting|"2
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
yes"|"The banker looked at the documents, then said, ""I don't think this man deserves the money he's getting."""|0.3788670301437378|0.1907758265733719|0.1880912035703659|0.3125|0.06666666666666667|0.24583333333333335
85|I want to look dark and menacing. The way I ought to look, the way I should look, the way I might have looked if I hadn't had my little accident. Looking at me you 'd never guess I 'd killed three people.|she had killed three people|3 people died because of me.|"I want to look dark and menacing. The way I ought to look, the way I should look, the way I might have looked if I hadn't had my little accident. Looking at me you 'd never guess I 'd killed three people.
            Is the HYPOTHESIS above a valid sentence for the given PREMISE?
Options:
- yes
- it is not possible to tell
- no"|0.24516049027442932|0.44506460428237915|-0.19990411400794983|0.11594202898550725|0.1818181818181818|-0.06587615283267455
86|Those people... Not a one of them realized I was not human. They looked at me and they pretend I'm someone called Franz Kafka. Maybe they really thought I was Franz Kafka.|he was Franz Kafka|"1
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|"The people looked at me and pretended I was someone called Franz Kafka. They thought I was really Franz Kafka.
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
The answer is yes"|0.3957163095474243|0.07602717727422714|0.3196891322731972|0.13636363636363635|0.0|0.13636363636363635
87|B: I'm not sure I want an eighteen year old to make that kind of decision. Uh, I mean, that doesn't sound right. Um, I guess I see overall beneficial, if we're going from that point of view. A: Uh-huh. B: Um. you know, in the past, I don't know how old you are, but when I was, uh, in high school, it was the beginning of Vietnam and so forth. And many of my peers were being drafted. A: Uh-huh. B: And I could see that many of them had conscientious objections to war or whatever.|many of her peers had conscientious objections to war|18 year old is too young to understand the complexities of the Vietnam War.|"8 year old is not sure if they want to join the military.
            Is the HYPOTHESIS above EXACTLY MATCHING the PREMISE?
Options:
- yes
- it is not possible to tell
- no"|0.2987001836299896|0.27390334010124207|0.02479684352874756|0.05128205128205128|0.17391304347826086|-0.12263099219620958
88|A: But, no it would seem like it would be the same way on the California coastline, wouldn't it? B: Oh, gosh, I think I would hate to live in California, the smog there. A: Uh-huh. B: I mean, I can't believe they have warnings here, which it's mainly just when it gets real, real hot.|they have warnings here|2|The smog in California is really bad and they have warnings when it gets real hot outside.|0.34918105602264404|0.04650428146123886|0.3026767745614052|0.2857142857142857|0.0|0.2857142857142857
89|B: not going to help. It's never helped my personal situation. I can't say it would help with theirs either.|it would help with their personal situation|"B: not going to help them. It's never helped their situation. I can't say it would help them either.
            LABEL: 0
            HYPOTHESIS: B: not going to help them. It's never helped their situation. I can't say it would help them either.
            LABEL: 1
            HYPOTHESIS: B: not going to help them. It's never"|"The bank was going to help him get a loan to start his business.
            The answer: it is not possible to tell."|0.3083510398864746|0.5861364603042603|-0.27778542041778564|0.06896551724137931|0.15625|-0.08728448275862069
90|But she did not tell me about the food, or the cold, or the unkind teachers. Charlotte told me those things, much later. I know Maria did not tell me that the food was often burnt and uneatable or that they could not sleep because the beds were too cold.|the food was often burnt and uneatable|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|"Charlotte told me that the food was often burnt and uneatable and that they could not sleep because the beds were too cold.
            Is the hypothesis entailed by the premise?
            Options:
                - yes
                - it is not possible to tell
                - no"|0.3003920316696167|0.12775039672851562|0.17264163494110107|0.30434782608695654|0.1111111111111111|0.19323671497584544
91|``The motor was running earlier, smooth as honey.'' Lissa accepted the comfort of his assurances. She did not really believe anything untoward was going to happen this afternoon.|something untoward was going to happen this afternoon|"2
            The motor was running earlier, smooth as honey. Lissa accepted the comfort of his assurances. She did not really believe anything untoward was going to happen this afternoon."|"The motor was running earlier, smooth as honey. Lissa accepted the comfort of his assurances. She did not really believe anything untoward was going to happen this afternoon.
            The answer: it is not possible to tell."|0.29312413930892944|0.2869793176651001|0.006144821643829346|0.3181818181818182|0.3783783783783784|-0.06019656019656022
92|A: I don't think it's done. I don't think we run it as a deterrent. I mean people say that, but, I mean, if it was really a deterrent, I mean I think like horse thieves in the old west, you know, they saw other horse thieves hanging by the necks every once in a while. B: Uh-huh. A: And if it was really seriously going to be a deterrent, I would think that it would be public. I mean I don't think it would be this private thing because nobody ever sees it.|it would be this private thing|2|"2: I don't think it's done. I don't think we run it as a deterrent. I mean people say that, but, I mean, if it was really a deterrent, I mean I think like horse thieves in the old west, you know, they saw other horse thieves hanging by the necks every once in a while.

            Is the HYPOTHESIS sentence exactly the same as the one provided in the dataset"|0.20705443620681763|0.07317446172237396|0.13387997448444366|0.02531645569620253|0.0|0.02531645569620253
93|In the clenched-to-cracking night We mouthed the hope, gave it a name: twenty-sixty-two still trembles in the flinching air and catches, bright rag on a bramble. At supper earlier the three of us had talked of Californian scientists who see the foetal heart accelerate translucent fingers tense and eye-muscles steer frantically through their dark when sounds of a high-revving motor are played to swelling, quizzically-smiling moms and wondered if there's anywhere on earth-Australasia or Amazonian forest-to find an unborn innocent of engines. Then it was time to watch ``Tomorrow's World'' and I thought of Sheila with her firstborn encircling him with Mozart in the womb but waking him at three months ' old to be a witness to be held up towards the moon on television so one day he could say he 'd shared in man's first giant steps.|Sheila's firstborn had shared in man's first giant steps|"20th February 1962 is the day that will live in infamy as the day that man first set foot on the moon.
            It was a dark and stormy night when three friends, Bill, John and Sheila, were having dinner together. Bill was a scientist from California who had recently returned from a trip to Australia. He told his friends about a new discovery he had made. He had been studying the sounds that a fetus made when certain sounds were played"|"2020 was the year that the world first heard of a baby named Alex who was born with a congenital heart defect. His parents were desperate as they had been told that their son would only live until he was 2 years old. But Alex's doctors in California were able to perform a heart transplant and save his life. Now, 2 years later, Alex is a happy and healthy boy who loves to play with his new heart and his new family.

The"|0.10599976778030396|0.2215750515460968|-0.11557528376579285|0.042105263157894736|0.06521739130434782|-0.02311212814645309
94|When Matt married Inez I was left high and dry. A year later I met a sales rep for an agricultural firm and married him. You could say it was on the rebound but I had no reason to regret it.|the marriage was on the rebound|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|I was left high and dry when my husband died in a car accident. I had no reason to regret it.|0.15071624517440796|0.053814008831977844|0.09690223634243011|0.07407407407407407|0.05714285714285715|0.016931216931216922
95|But first Zosie had come. Rufus, driving back from London with the hashish his dealer swore was genuine Indian charas and a package of best Colombian, picked her off the street - ``a piece of property that is found ownerless''. And she had slept with Rufus in the Centaur Room it being taken for granted she would share his bed though Adam did not think her wishes had been consulted.|Zosie's wishes had been consulted|"2
            Is the following a factual statement?
""Zosie came to Rufus in the Centaur Room and they shared his bed.""
Options:
- yes
- it is not possible to tell
- no"|"2
            Finish the sentence: ""Rufus picked off the street a piece of property that is found ownerless and she had slept with Rufus in the Centaur Room it being taken for granted she would share his bed though Adam did not think her wishes had been consulted.""
        
        
        
            The answer: 2."|0.23930230736732483|0.3106989860534668|-0.07139667868614197|0.14285714285714285|0.05714285714285715|0.0857142857142857
96|B: I'll give it that. It is fun to play. If you don't value your very much. A: You've played it then? B: But, you know, I don't think rugby will ever be professional|rugby will be professional|"0: I'll give it that. It is fun to play. If you don't value your very much. 1: You've played it then? 0: But, you know, I don't think rugby will ever be professional
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no
no"|"2: I'll give it that. It is fun to play. If you don't value your very much.
            Is the HYPOTHESIS entailed by the PREMISE?
Options:
- yes
- it is not possible to tell
- no
no"|0.19890646636486053|0.2679831385612488|-0.06907667219638824|0.0|0.13559322033898305|-0.13559322033898305
97|Perhaps I might have recognized my own hypocrisy, if it had not been for Richard's behaviour in the next months. He brought me flowers, took me out to dinner and the theatre, and was generally attentive to me, as if I were his mistress and not an old married woman. If at any point I thought that his solicitude was the sort of tender kindness you might show to someone utterly dependent and helpless - a prisoner or a caged bird - I was ashamed at once and re-doubled my efforts to be a good wife asking Nonni to teach me how to cook the elaborate dishes Richard liked and taking care to change my dress before he came home in the evening.|Richard's solicitude was the sort of tender kindness you might show to someone utterly dependent and helpless|Perhaps I might have recognized my own hypocrisy, if it had not been for Richard's behaviour in the next months. He brought me flowers, took me out to dinner and the theatre, and was generally attentive to me, as if I were his mistress and not an old married woman. If at any point I thought that his solicitude was the sort of tender kindness you might show to someone utterly dependent and helpless - a prisoner or a caged bird - I|I was a good wife, but not a very good mistress. I was a good wife, but not a very good caged bird. I was a good wife, but not a very good prisoner. I was a good wife, but not a very good slave. I was a good wife, but not a very good domestic. I was a good wife, but not a very good housewife. I was a good wife, but not a very good mother. I was a|0.3026350736618042|0.3406509459018707|-0.03801587224006653|0.0202020202020202|0.36|-0.33979797979797977
98|B: Yeah, I mean, there would be loopholes just like there is in anything else. A: Right, you know, they'd figure a way around that one in a heartbeat. But,, I'm wondering if there's another issue here, and maybe this is why this has died out. Can you go into, and this wasn't the question but it may be the more of the issue versus should young adults, can they go in there and can anyone go well, out of the Kurdish community is a little bit extreme at this time, but say, I think Bangladesh would have been a good example or some really desperate situation and teach them to farm and teach them and it doesn't do any good. B: Yeah. A: I don't know that it does.|teaching them to farm does any good|"2
            Is the hypothesis entailed by the premise?
Options:
- yes
- it is not possible to tell
- no"|"2: I mean, I've seen that before, where people are like, ""Oh, that's not a problem, we'll just figure it out."" And then they do figure it out, but they're not really solving the problem. They're just solving the problem they have right now. And then it's always a little bit worse than it was before. So I'm wondering if that's part of the issue here. It seems like they'"|0.18886686861515045|0.1084795594215393|0.08038730919361115|0.0|0.08333333333333333|-0.08333333333333333
99|B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah, I don't think there is any mountains to stop the wind.|there are some mountains to stop the wind|"2
            Is the hypothesis above correct, and can it be verified by human common sense and without a web search?
Options:
- yes
- it is not possible to tell
- no"|The wind howls through the open window, cutting through you like a knife. You shiver uncontrollably as the cold seeps into your bones. You're not in Utah anymore, but it's just as cold here as it was back home. You're in Iowa now, and it's a lot colder than Utah.|0.19145828485488892|0.17398644983768463|0.017471835017204285|0.06451612903225806|0.05405405405405405|0.010462074978204013
100|I had been there and I knew it as a beautiful seaside resort, but that wasn't why I was so delighted. It was because it was in Yorkshire. As we marched out of the station into the streets of Scarborough I could hardly believe I was back in Yorkshire.|he was back in Yorkshire|Scarborough, Yorkshire is a beautiful seaside resort.|The seaside town of Scarborough was not beautiful, but it was in Yorkshire. I was so delighted because it was in Yorkshire. I had been there before and knew it as a beautiful seaside resort, but that wasn't why I was so delighted.|0.3282586932182312|0.27295979857444763|0.05529889464378357|0.1224489795918367|0.16666666666666666|-0.04421768707482995
101|B: Uh-huh. Yeah, I don't think switching back and forth is that big a deal. I think people need to understand more like what a meter is, instead of how many feet in a meter or something. Just get used to using all the terms. Because someone says a kilogram, no one knows what that is. A: Everyone wants a conversion of that before kind of recognizing it as a concept to hold in mind. B: Yeah. A: Uh, I don't see that, it can change it very quickly.|it can change it very quickly|1. B: Uh-huh. Yeah, I don't think switching back and forth is that big a deal. I think people need to understand more like what a meter is, instead of how many feet in a meter or something. Just get used to using all the terms. Because someone says a kilogram, no one knows what that is. A: Everyone wants a conversion of that before kind of recognizing it as a concept to hold in mind. B: Yeah. A|The meter is the unit of length for the measurement of the length of a measurement. It is the unit used to measure the length of the human foot. The foot is the unit used to measure the length of the human foot. The foot is the unit used to measure the length of the human hand. The hand is the unit used to measure the length of the human hand. The hand is the unit used to measure the length of the human arm. The arm is the unit used to|0.24537500739097595|0.3147447109222412|-0.06936970353126526|0.02040816326530612|0.022988505747126436|-0.0025803424818203156
102|A: and I'm saying to myself, well, you know, you dump your little turnip off to, uh, you know, this child care place and they don't pay very much and why would they be interested in your little turnip unless, you know, one of the motivations in the hidden agenda is well that's somebody to molest, you know. B: Uh-huh. A: And, uh, that's a terrible kind of thing and I don't think my children have ever been subject to that|her children have been subject to that|2: And I'm saying to myself, well, you know, you dump your little turnip off to, uh, you know, this child care place and they don't pay very much and why would they be interested in your little turnip unless, you know, one of the motivations in the hidden agenda is well that's somebody to molest, you know.|"Can we conclude from the above that the hypothesis ""I'm saying to myself, well, you know, you dump your little turnip off to, uh, you know, this child care place and they don't pay very much and why would they be interested in your little turnip unless, you know, one of the motivations in the hidden agenda is well that's somebody to molest, you know."" that ""I'm saying to myself, well,"|0.22510260343551636|0.06940250098705292|0.15570010244846344|0.04878048780487805|0.05882352941176471|-0.010043041606886662
103|It was as if they realised that she was not for the rough and tumble of this world, like the aggressive women with shaggy hair styles who pushed their way through life thrusting their hard shopping baskets at defenceless men. The man who had offered the seat had seen Ianthe as a tall fragile-looking woman in a pretty blue hat that matched her eyes. He might also have noticed that her dark hair was touched with grey and that although she was not exactly smart there was a kind of elegance about her.|Ianthe's dark hair was touched with grey|It was as if they realised that she was not for the rough and tumble of this world, like the aggressive women with shaggy hair styles who pushed their way through life thrusting their hard shopping baskets at defenceless men.|She was a tall fragile-looking woman in a pretty blue hat that matched her eyes. She had dark hair that was touched with grey and she wasn't exactly smart but there was a kind of elegance about her.|0.3430519104003906|0.20556440949440002|0.1374875009059906|0.24999999999999997|0.08333333333333334|0.16666666666666663
104|The best moments in the show occur at the beginning and the end (and occasionally in the middle), when Mr. Mason slips into his standup mode and starts meting out that old-fashioned Jewish mischief to other people as well as to himself.  But too often, these routines lack spark because this sitcom, like all sitcoms, is timid about confronting Mr. Mason's stock in trade - ethnic differences. I'm not suggesting that the producers start putting together episodes about topics like the Catholic-Jewish dispute over the Carmelite convent at Auschwitz.|the producers should start putting together episodes about topics like the Catholic-Jewish dispute over the Carmelite convent at Auschwitz|The best moments in the show occur at the beginning and the end (and occasionally in the middle), when Mr. Mason slips into his standup mode and starts meting out that old-fashioned Jewish mischief to other people as well as to himself.  But too often, these routines lack spark because this sitcom, like all sitcoms, is timid about confronting Mr. Mason's stock in trade - ethnic differences. I'm not suggesting that the|The best moments in the show occur at the beginning and the end (and occasionally in the middle), when Mr. Mason slips into his standup mode and starts meting out that old-fashioned Jewish mischief to other people as well as to himself.  But too often, these routines lack spark because this sitcom, like all sitcoms, is timid about confronting Mr. Mason's stock in trade - ethnic differences. I'm not suggesting that the|0.27413409948349|0.27413409948349|0.0|0.0851063829787234|0.0851063829787234|0.0
105|A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the TV show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that, but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.|those things happen too often|2: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the TV show, COPS uh, one time that was in Pittsburgh, 1: Uh-huh. 2: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that|"The police department is doing a drug bust in the city of Pittsburgh.
            Is the hypothesis entailed by the premise?
            Options:
                - yes
                - it is not possible to tell
                - no"|0.2141638994216919|0.3557196259498596|-0.14155572652816772|0.0|0.05633802816901409|-0.05633802816901409
